tiempo_id,lugar_id,arma_id,tipo_id,victimas,costo
15_12/03/20,16152,1,4,2,35722
15_19/03/20,16152,1,4,2,35722
15_26/03/20,16152,1,4,2,35722
15_05/03/20,17605,1,4,4,12259
15_12/03/20,17605,1,4,4,12259
15_19/03/20,17605,1,4,4,12259
15_26/03/20,17605,1,4,4,12259
16_05/03/20,538,1,4,5,72375
16_12/03/20,538,1,4,5,72375
16_19/03/20,538,1,4,5,72375
16_26/03/20,538,1,4,5,72375
16_05/03/20,7045,1,4,5,78294
16_12/03/20,7045,1,4,5,78294
16_19/03/20,7045,1,4,5,78294
16_26/03/20,7045,1,4,5,78294
16_05/03/20,10531,1,4,1,57930
16_12/03/20,10531,1,4,1,57930
16_19/03/20,10531,1,4,1,57930
16_26/03/20,10531,1,4,1,57930
16_05/03/20,15591,1,4,3,60156
16_12/03/20,15591,1,4,3,60156
16_19/03/20,15591,1,4,3,60156
16_26/03/20,15591,1,4,3,60156
16_05/03/20,17573,1,4,5,27378
16_12/03/20,17573,1,4,5,27378
16_19/03/20,17573,1,4,5,27378
16_26/03/20,17573,1,4,5,27378
16_05/03/20,17719,1,4,4,15084
16_12/03/20,17719,1,4,4,15084
16_19/03/20,17719,1,4,4,15084
16_26/03/20,17719,1,4,4,15084
16_05/03/20,18844,1,4,1,18801
16_12/03/20,18844,1,4,1,18801
16_19/03/20,18844,1,4,1,18801
16_26/03/20,18844,1,4,1,18801
20_01/01/20,2211,1,4,2,45222
20_08/01/20,2211,1,4,2,45222
20_15/01/20,2211,1,4,2,45222
20_22/01/20,2211,1,4,2,45222
20_29/01/20,2211,1,4,2,45222
20_01/01/20,5860,1,4,5,48477
20_08/01/20,5860,1,4,5,48477
20_15/01/20,5860,1,4,5,48477
20_22/01/20,5860,1,4,5,48477
20_29/01/20,5860,1,4,5,48477
15_01/01/20,1982,1,4,4,45260
15_08/01/20,1982,1,4,4,45260
15_15/01/20,1982,1,4,4,45260
15_22/01/20,1982,1,4,4,45260
15_29/01/20,1982,1,4,4,45260
15_01/01/20,2022,1,4,3,8798
15_08/01/20,2022,1,4,3,8798
15_15/01/20,2022,1,4,3,8798
15_22/01/20,2022,1,4,3,8798
15_29/01/20,2022,1,4,3,8798
15_01/01/20,2094,1,4,2,37605
15_08/01/20,2094,1,4,2,37605
15_15/01/20,2094,1,4,2,37605
15_22/01/20,2094,1,4,2,37605
15_29/01/20,2094,1,4,2,37605
15_01/01/20,2550,1,4,0,14673
15_08/01/20,2550,1,4,0,14673
15_15/01/20,2550,1,4,0,14673
15_22/01/20,2550,1,4,0,14673
15_29/01/20,2550,1,4,0,14673
15_01/01/20,4016,1,4,2,36642
15_08/01/20,4016,1,4,2,36642
15_15/01/20,4016,1,4,2,36642
15_22/01/20,4016,1,4,2,36642
15_29/01/20,4016,1,4,2,36642
15_01/01/20,1356,1,4,3,21297
15_08/01/20,1356,1,4,3,21297
15_15/01/20,1356,1,4,3,21297
15_22/01/20,1356,1,4,3,21297
15_29/01/20,1356,1,4,3,21297
15_01/01/20,4249,1,4,1,13373
15_08/01/20,4249,1,4,1,13373
15_15/01/20,4249,1,4,1,13373
15_22/01/20,4249,1,4,1,13373
15_29/01/20,4249,1,4,1,13373
15_01/01/20,4719,1,4,3,60860
15_08/01/20,4719,1,4,3,60860
15_15/01/20,4719,1,4,3,60860
15_22/01/20,4719,1,4,3,60860
15_29/01/20,4719,1,4,3,60860
15_01/01/20,5910,1,4,5,97032
15_08/01/20,5910,1,4,5,97032
15_15/01/20,5910,1,4,5,97032
15_22/01/20,5910,1,4,5,97032
15_29/01/20,5910,1,4,5,97032
22_14/07/20,11710,1,4,3,47084
22_21/07/20,11710,1,4,3,47084
22_28/07/20,11710,1,4,3,47084
20_02/08/20,1652,1,4,2,37147
20_09/08/20,1652,1,4,2,37147
20_16/08/20,1652,1,4,2,37147
20_23/08/20,1652,1,4,2,37147
20_30/08/20,1652,1,4,2,37147
20_02/08/20,21997,1,4,5,94424
20_09/08/20,21997,1,4,5,94424
20_16/08/20,21997,1,4,5,94424
20_23/08/20,21997,1,4,5,94424
20_30/08/20,21997,1,4,5,94424
20_02/08/20,28642,1,4,2,67011
20_09/08/20,28642,1,4,2,67011
20_16/08/20,28642,1,4,2,67011
20_23/08/20,28642,1,4,2,67011
20_30/08/20,28642,1,4,2,67011
20_02/08/20,30643,1,4,4,91707
20_09/08/20,30643,1,4,4,91707
20_16/08/20,30643,1,4,4,91707
20_23/08/20,30643,1,4,4,91707
20_30/08/20,30643,1,4,4,91707
20_02/08/20,30644,1,4,5,12344
20_09/08/20,30644,1,4,5,12344
20_16/08/20,30644,1,4,5,12344
20_23/08/20,30644,1,4,5,12344
20_30/08/20,30644,1,4,5,12344
22_03/10/20,538,1,4,0,51495
22_10/10/20,538,1,4,0,51495
22_17/10/20,538,1,4,0,51495
22_24/10/20,538,1,4,0,51495
22_31/10/20,538,1,4,0,51495
22_03/10/20,20850,1,4,3,46404
22_10/10/20,20850,1,4,3,46404
22_17/10/20,20850,1,4,3,46404
22_24/10/20,20850,1,4,3,46404
22_31/10/20,20850,1,4,3,46404
22_03/10/20,34081,1,4,1,17102
22_10/10/20,34081,1,4,1,17102
22_17/10/20,34081,1,4,1,17102
22_24/10/20,34081,1,4,1,17102
22_31/10/20,34081,1,4,1,17102
22_03/10/20,35507,1,4,1,48723
22_10/10/20,35507,1,4,1,48723
22_17/10/20,35507,1,4,1,48723
22_24/10/20,35507,1,4,1,48723
22_31/10/20,35507,1,4,1,48723
22_03/10/20,36309,1,4,5,92866
22_10/10/20,36309,1,4,5,92866
22_17/10/20,36309,1,4,5,92866
22_24/10/20,36309,1,4,5,92866
22_31/10/20,36309,1,4,5,92866
13_01/01/20,2051,1,4,1,89832
13_08/01/20,2051,1,4,1,89832
13_15/01/20,2051,1,4,1,89832
13_22/01/20,2051,1,4,1,89832
13_29/01/20,2051,1,4,1,89832
13_01/01/20,2067,1,4,2,85514
13_08/01/20,2067,1,4,2,85514
13_15/01/20,2067,1,4,2,85514
13_22/01/20,2067,1,4,2,85514
13_29/01/20,2067,1,4,2,85514
13_01/01/20,2271,1,4,3,52058
13_08/01/20,2271,1,4,3,52058
13_15/01/20,2271,1,4,3,52058
13_22/01/20,2271,1,4,3,52058
13_29/01/20,2271,1,4,3,52058
13_01/01/20,7637,1,4,4,39103
13_08/01/20,7637,1,4,4,39103
13_15/01/20,7637,1,4,4,39103
13_22/01/20,7637,1,4,4,39103
13_29/01/20,7637,1,4,4,39103
13_01/01/20,7801,1,4,2,6774
13_08/01/20,7801,1,4,2,6774
13_15/01/20,7801,1,4,2,6774
13_22/01/20,7801,1,4,2,6774
13_29/01/20,7801,1,4,2,6774
16_01/01/20,2029,1,4,4,41841
16_08/01/20,2029,1,4,4,41841
16_15/01/20,2029,1,4,4,41841
16_22/01/20,2029,1,4,4,41841
16_29/01/20,2029,1,4,4,41841
16_01/01/20,7660,1,4,5,16503
16_08/01/20,7660,1,4,5,16503
16_15/01/20,7660,1,4,5,16503
16_22/01/20,7660,1,4,5,16503
16_29/01/20,7660,1,4,5,16503
16_01/01/20,7661,1,4,1,93283
16_08/01/20,7661,1,4,1,93283
16_15/01/20,7661,1,4,1,93283
16_22/01/20,7661,1,4,1,93283
16_29/01/20,7661,1,4,1,93283
16_01/01/20,7855,1,4,5,59013
16_08/01/20,7855,1,4,5,59013
16_15/01/20,7855,1,4,5,59013
16_22/01/20,7855,1,4,5,59013
16_29/01/20,7855,1,4,5,59013
14_07/01/20,183,1,4,0,59072
14_14/01/20,183,1,4,0,59072
14_21/01/20,183,1,4,0,59072
14_28/01/20,183,1,4,0,59072
14_07/01/20,538,1,4,5,15368
14_14/01/20,538,1,4,5,15368
14_21/01/20,538,1,4,5,15368
14_28/01/20,538,1,4,5,15368
14_07/01/20,1854,1,4,5,18491
14_14/01/20,1854,1,4,5,18491
14_21/01/20,1854,1,4,5,18491
14_28/01/20,1854,1,4,5,18491
14_07/01/20,5799,1,4,0,93276
14_14/01/20,5799,1,4,0,93276
14_21/01/20,5799,1,4,0,93276
14_28/01/20,5799,1,4,0,93276
14_07/01/20,7493,1,4,5,76089
14_14/01/20,7493,1,4,5,76089
14_21/01/20,7493,1,4,5,76089
14_28/01/20,7493,1,4,5,76089
14_07/01/20,7585,1,4,0,5260
14_14/01/20,7585,1,4,0,5260
14_21/01/20,7585,1,4,0,5260
14_28/01/20,7585,1,4,0,5260
18_01/01/20,224,1,4,1,64149
18_08/01/20,224,1,4,1,64149
18_15/01/20,224,1,4,1,64149
18_22/01/20,224,1,4,1,64149
18_29/01/20,224,1,4,1,64149
18_01/01/20,4709,1,4,4,35092
18_08/01/20,4709,1,4,4,35092
18_15/01/20,4709,1,4,4,35092
18_22/01/20,4709,1,4,4,35092
18_29/01/20,4709,1,4,4,35092
18_01/01/20,5930,1,4,5,72334
18_08/01/20,5930,1,4,5,72334
18_15/01/20,5930,1,4,5,72334
18_22/01/20,5930,1,4,5,72334
18_29/01/20,5930,1,4,5,72334
18_01/01/20,6021,1,4,0,18467
18_08/01/20,6021,1,4,0,18467
18_15/01/20,6021,1,4,0,18467
18_22/01/20,6021,1,4,0,18467
18_29/01/20,6021,1,4,0,18467
18_01/01/20,6040,1,4,4,20704
18_08/01/20,6040,1,4,4,20704
18_15/01/20,6040,1,4,4,20704
18_22/01/20,6040,1,4,4,20704
18_29/01/20,6040,1,4,4,20704
18_01/01/20,6068,1,4,4,67882
18_08/01/20,6068,1,4,4,67882
18_15/01/20,6068,1,4,4,67882
18_22/01/20,6068,1,4,4,67882
18_29/01/20,6068,1,4,4,67882
18_01/01/20,7029,1,4,4,41750
18_08/01/20,7029,1,4,4,41750
18_15/01/20,7029,1,4,4,41750
18_22/01/20,7029,1,4,4,41750
18_29/01/20,7029,1,4,4,41750
18_01/01/20,7792,1,4,4,53146
18_08/01/20,7792,1,4,4,53146
18_15/01/20,7792,1,4,4,53146
18_22/01/20,7792,1,4,4,53146
18_29/01/20,7792,1,4,4,53146
18_01/01/20,7847,1,4,4,84347
18_08/01/20,7847,1,4,4,84347
18_15/01/20,7847,1,4,4,84347
18_22/01/20,7847,1,4,4,84347
18_29/01/20,7847,1,4,4,84347
18_01/01/20,7854,1,4,0,84483
18_08/01/20,7854,1,4,0,84483
18_15/01/20,7854,1,4,0,84483
18_22/01/20,7854,1,4,0,84483
18_29/01/20,7854,1,4,0,84483
20_03/02/20,1344,1,4,4,3682
20_10/02/20,1344,1,4,4,3682
20_17/02/20,1344,1,4,4,3682
20_24/02/20,1344,1,4,4,3682
20_03/02/20,8148,1,4,0,8279
20_10/02/20,8148,1,4,0,8279
20_17/02/20,8148,1,4,0,8279
20_24/02/20,8148,1,4,0,8279
20_03/02/20,11298,1,4,2,2842
20_10/02/20,11298,1,4,2,2842
20_17/02/20,11298,1,4,2,2842
20_24/02/20,11298,1,4,2,2842
20_03/02/20,12515,1,4,2,15406
20_10/02/20,12515,1,4,2,15406
20_17/02/20,12515,1,4,2,15406
20_24/02/20,12515,1,4,2,15406
16_06/02/20,3181,1,4,3,58016
16_13/02/20,3181,1,4,3,58016
16_20/02/20,3181,1,4,3,58016
16_27/02/20,3181,1,4,3,58016
16_06/02/20,3574,1,4,4,42066
16_13/02/20,3574,1,4,4,42066
16_20/02/20,3574,1,4,4,42066
16_27/02/20,3574,1,4,4,42066
16_06/02/20,8077,1,4,0,11792
16_13/02/20,8077,1,4,0,11792
16_20/02/20,8077,1,4,0,11792
16_27/02/20,8077,1,4,0,11792
16_06/02/20,8077,1,4,3,4829
16_13/02/20,8077,1,4,3,4829
16_20/02/20,8077,1,4,3,4829
16_27/02/20,8077,1,4,3,4829
16_06/02/20,8077,1,4,2,447
16_13/02/20,8077,1,4,2,447
16_20/02/20,8077,1,4,2,447
16_27/02/20,8077,1,4,2,447
16_06/02/20,9810,1,4,3,83715
16_13/02/20,9810,1,4,3,83715
16_20/02/20,9810,1,4,3,83715
16_27/02/20,9810,1,4,3,83715
16_06/02/20,9830,1,4,0,87694
16_13/02/20,9830,1,4,0,87694
16_20/02/20,9830,1,4,0,87694
16_27/02/20,9830,1,4,0,87694
16_06/02/20,10531,1,4,3,10774
16_13/02/20,10531,1,4,3,10774
16_20/02/20,10531,1,4,3,10774
16_27/02/20,10531,1,4,3,10774
16_06/02/20,12998,1,4,1,98735
16_13/02/20,12998,1,4,1,98735
16_20/02/20,12998,1,4,1,98735
16_27/02/20,12998,1,4,1,98735
16_06/02/20,13053,1,4,1,32782
16_13/02/20,13053,1,4,1,32782
16_20/02/20,13053,1,4,1,32782
16_27/02/20,13053,1,4,1,32782
16_06/02/20,14450,1,4,5,88440
16_13/02/20,14450,1,4,5,88440
16_20/02/20,14450,1,4,5,88440
16_27/02/20,14450,1,4,5,88440
16_06/02/20,5551,1,4,4,30901
16_13/02/20,5551,1,4,4,30901
16_20/02/20,5551,1,4,4,30901
16_27/02/20,5551,1,4,4,30901
16_06/02/20,14463,1,4,3,29194
16_13/02/20,14463,1,4,3,29194
16_20/02/20,14463,1,4,3,29194
16_27/02/20,14463,1,4,3,29194
19_02/02/20,5799,1,4,0,32016
19_09/02/20,5799,1,4,0,32016
19_16/02/20,5799,1,4,0,32016
19_23/02/20,5799,1,4,0,32016
19_02/02/20,8613,1,4,3,21301
19_09/02/20,8613,1,4,3,21301
19_16/02/20,8613,1,4,3,21301
19_23/02/20,8613,1,4,3,21301
19_02/02/20,12137,1,4,2,87649
19_09/02/20,12137,1,4,2,87649
19_16/02/20,12137,1,4,2,87649
19_23/02/20,12137,1,4,2,87649
19_02/02/20,12137,1,4,4,54424
19_09/02/20,12137,1,4,4,54424
19_16/02/20,12137,1,4,4,54424
19_23/02/20,12137,1,4,4,54424
19_02/02/20,12151,1,4,2,61556
19_09/02/20,12151,1,4,2,61556
19_16/02/20,12151,1,4,2,61556
19_23/02/20,12151,1,4,2,61556
19_02/02/20,12221,1,4,4,3538
19_09/02/20,12221,1,4,4,3538
19_16/02/20,12221,1,4,4,3538
19_23/02/20,12221,1,4,4,3538
19_02/02/20,12258,1,4,4,81587
19_09/02/20,12258,1,4,4,81587
19_16/02/20,12258,1,4,4,81587
19_23/02/20,12258,1,4,4,81587
19_02/02/20,13794,1,4,1,74214
19_09/02/20,13794,1,4,1,74214
19_16/02/20,13794,1,4,1,74214
19_23/02/20,13794,1,4,1,74214
8_07/05/20,9511,1,4,5,22181
8_14/05/20,9511,1,4,5,22181
8_21/05/20,9511,1,4,5,22181
8_28/05/20,9511,1,4,5,22181
16_01/05/20,4525,1,4,4,35351
16_08/05/20,4525,1,4,4,35351
16_15/05/20,4525,1,4,4,35351
16_22/05/20,4525,1,4,4,35351
16_29/05/20,4525,1,4,4,35351
16_01/05/20,5327,1,4,2,83623
16_08/05/20,5327,1,4,2,83623
16_15/05/20,5327,1,4,2,83623
16_22/05/20,5327,1,4,2,83623
16_29/05/20,5327,1,4,2,83623
16_01/05/20,20951,1,4,0,956
16_08/05/20,20951,1,4,0,956
16_15/05/20,20951,1,4,0,956
16_22/05/20,20951,1,4,0,956
16_29/05/20,20951,1,4,0,956
16_01/05/20,21441,1,4,1,90630
16_08/05/20,21441,1,4,1,90630
16_15/05/20,21441,1,4,1,90630
16_22/05/20,21441,1,4,1,90630
16_29/05/20,21441,1,4,1,90630
16_01/05/20,21447,1,4,5,84092
16_08/05/20,21447,1,4,5,84092
16_15/05/20,21447,1,4,5,84092
16_22/05/20,21447,1,4,5,84092
16_29/05/20,21447,1,4,5,84092
16_01/05/20,22465,1,4,3,86455
16_08/05/20,22465,1,4,3,86455
16_15/05/20,22465,1,4,3,86455
16_22/05/20,22465,1,4,3,86455
16_29/05/20,22465,1,4,3,86455
11_04/08/20,1204,1,4,2,45561
11_11/08/20,1204,1,4,2,45561
11_18/08/20,1204,1,4,2,45561
11_25/08/20,1204,1,4,2,45561
11_04/08/20,1344,1,4,5,12087
11_11/08/20,1344,1,4,5,12087
11_18/08/20,1344,1,4,5,12087
11_25/08/20,1344,1,4,5,12087
11_04/08/20,7786,1,4,3,17192
11_11/08/20,7786,1,4,3,17192
11_18/08/20,7786,1,4,3,17192
11_25/08/20,7786,1,4,3,17192
11_04/08/20,20757,1,4,2,12039
11_11/08/20,20757,1,4,2,12039
11_18/08/20,20757,1,4,2,12039
11_25/08/20,20757,1,4,2,12039
11_04/08/20,25291,1,4,1,13474
11_11/08/20,25291,1,4,1,13474
11_18/08/20,25291,1,4,1,13474
11_25/08/20,25291,1,4,1,13474
11_04/08/20,28783,1,4,2,23105
11_11/08/20,28783,1,4,2,23105
11_18/08/20,28783,1,4,2,23105
11_25/08/20,28783,1,4,2,23105
11_04/08/20,29567,1,4,5,34806
11_11/08/20,29567,1,4,5,34806
11_18/08/20,29567,1,4,5,34806
11_25/08/20,29567,1,4,5,34806
11_04/08/20,30167,1,4,4,30679
11_11/08/20,30167,1,4,4,30679
11_18/08/20,30167,1,4,4,30679
11_25/08/20,30167,1,4,4,30679
8_06/11/20,39167,1,4,3,35221
8_13/11/20,39167,1,4,3,35221
8_20/11/20,39167,1,4,3,35221
8_27/11/20,39167,1,4,3,35221
8_06/11/20,40364,1,4,5,26972
8_13/11/20,40364,1,4,5,26972
8_20/11/20,40364,1,4,5,26972
8_27/11/20,40364,1,4,5,26972
12_01/01/20,916,1,4,2,81301
12_08/01/20,916,1,4,2,81301
12_15/01/20,916,1,4,2,81301
12_22/01/20,916,1,4,2,81301
12_29/01/20,916,1,4,2,81301
12_01/01/20,1648,1,4,1,58275
12_08/01/20,1648,1,4,1,58275
12_15/01/20,1648,1,4,1,58275
12_22/01/20,1648,1,4,1,58275
12_29/01/20,1648,1,4,1,58275
12_01/01/20,2019,1,4,2,49262
12_08/01/20,2019,1,4,2,49262
12_15/01/20,2019,1,4,2,49262
12_22/01/20,2019,1,4,2,49262
12_29/01/20,2019,1,4,2,49262
12_01/01/20,2087,1,4,0,97226
12_08/01/20,2087,1,4,0,97226
12_15/01/20,2087,1,4,0,97226
12_22/01/20,2087,1,4,0,97226
12_29/01/20,2087,1,4,0,97226
12_01/01/20,2220,1,4,5,92786
12_08/01/20,2220,1,4,5,92786
12_15/01/20,2220,1,4,5,92786
12_22/01/20,2220,1,4,5,92786
12_29/01/20,2220,1,4,5,92786
12_01/01/20,2274,1,4,3,59382
12_08/01/20,2274,1,4,3,59382
12_15/01/20,2274,1,4,3,59382
12_22/01/20,2274,1,4,3,59382
12_29/01/20,2274,1,4,3,59382
12_01/01/20,4017,1,4,2,46707
12_08/01/20,4017,1,4,2,46707
12_15/01/20,4017,1,4,2,46707
12_22/01/20,4017,1,4,2,46707
12_29/01/20,4017,1,4,2,46707
12_01/01/20,4632,1,4,1,72485
12_08/01/20,4632,1,4,1,72485
12_15/01/20,4632,1,4,1,72485
12_22/01/20,4632,1,4,1,72485
12_29/01/20,4632,1,4,1,72485
12_01/01/20,4632,1,4,0,81553
12_08/01/20,4632,1,4,0,81553
12_15/01/20,4632,1,4,0,81553
12_22/01/20,4632,1,4,0,81553
12_29/01/20,4632,1,4,0,81553
12_01/01/20,4632,1,4,1,1709
12_08/01/20,4632,1,4,1,1709
12_15/01/20,4632,1,4,1,1709
12_22/01/20,4632,1,4,1,1709
12_29/01/20,4632,1,4,1,1709
12_01/01/20,5827,1,4,2,7208
12_08/01/20,5827,1,4,2,7208
12_15/01/20,5827,1,4,2,7208
12_22/01/20,5827,1,4,2,7208
12_29/01/20,5827,1,4,2,7208
12_01/01/20,7670,1,4,0,66204
12_08/01/20,7670,1,4,0,66204
12_15/01/20,7670,1,4,0,66204
12_22/01/20,7670,1,4,0,66204
12_29/01/20,7670,1,4,0,66204
12_01/01/20,7795,1,4,5,2408
12_08/01/20,7795,1,4,5,2408
12_15/01/20,7795,1,4,5,2408
12_22/01/20,7795,1,4,5,2408
12_29/01/20,7795,1,4,5,2408
0_01/01/20,4077,1,4,5,39118
0_08/01/20,4077,1,4,5,39118
0_15/01/20,4077,1,4,5,39118
0_22/01/20,4077,1,4,5,39118
0_29/01/20,4077,1,4,5,39118
0_01/01/20,6008,1,4,1,10511
0_08/01/20,6008,1,4,1,10511
0_15/01/20,6008,1,4,1,10511
0_22/01/20,6008,1,4,1,10511
0_29/01/20,6008,1,4,1,10511
11_01/01/20,503,1,4,4,87545
11_08/01/20,503,1,4,4,87545
11_15/01/20,503,1,4,4,87545
11_22/01/20,503,1,4,4,87545
11_29/01/20,503,1,4,4,87545
11_01/01/20,1985,1,4,1,31442
11_08/01/20,1985,1,4,1,31442
11_15/01/20,1985,1,4,1,31442
11_22/01/20,1985,1,4,1,31442
11_29/01/20,1985,1,4,1,31442
11_01/01/20,4063,1,4,3,6697
11_08/01/20,4063,1,4,3,6697
11_15/01/20,4063,1,4,3,6697
11_22/01/20,4063,1,4,3,6697
11_29/01/20,4063,1,4,3,6697
11_01/01/20,2762,1,4,3,47749
11_08/01/20,2762,1,4,3,47749
11_15/01/20,2762,1,4,3,47749
11_22/01/20,2762,1,4,3,47749
11_29/01/20,2762,1,4,3,47749
18_04/07/20,46,1,4,1,5604
18_11/07/20,46,1,4,1,5604
18_18/07/20,46,1,4,1,5604
18_25/07/20,46,1,4,1,5604
18_04/07/20,21280,1,4,1,59523
18_11/07/20,21280,1,4,1,59523
18_18/07/20,21280,1,4,1,59523
18_25/07/20,21280,1,4,1,59523
18_04/07/20,25392,1,4,2,13686
18_11/07/20,25392,1,4,2,13686
18_18/07/20,25392,1,4,2,13686
18_25/07/20,25392,1,4,2,13686
18_04/07/20,26503,1,4,2,15752
18_11/07/20,26503,1,4,2,15752
18_18/07/20,26503,1,4,2,15752
18_25/07/20,26503,1,4,2,15752
20_04/10/20,46,1,4,4,82663
20_11/10/20,46,1,4,4,82663
20_18/10/20,46,1,4,4,82663
20_25/10/20,46,1,4,4,82663
20_04/10/20,1051,1,4,1,91648
20_11/10/20,1051,1,4,1,91648
20_18/10/20,1051,1,4,1,91648
20_25/10/20,1051,1,4,1,91648
20_04/10/20,2383,1,4,5,23886
20_11/10/20,2383,1,4,5,23886
20_18/10/20,2383,1,4,5,23886
20_25/10/20,2383,1,4,5,23886
20_04/10/20,14011,1,4,3,46458
20_11/10/20,14011,1,4,3,46458
20_18/10/20,14011,1,4,3,46458
20_25/10/20,14011,1,4,3,46458
20_04/10/20,31668,1,4,0,96910
20_11/10/20,31668,1,4,0,96910
20_18/10/20,31668,1,4,0,96910
20_25/10/20,31668,1,4,0,96910
15_05/12/20,6735,1,4,2,78511
15_12/12/20,6735,1,4,2,78511
15_19/12/20,6735,1,4,2,78511
15_26/12/20,6735,1,4,2,78511
15_05/12/20,16717,1,4,3,59572
15_12/12/20,16717,1,4,3,59572
15_19/12/20,16717,1,4,3,59572
15_26/12/20,16717,1,4,3,59572
15_05/12/20,18643,1,4,1,39581
15_12/12/20,18643,1,4,1,39581
15_19/12/20,18643,1,4,1,39581
15_26/12/20,18643,1,4,1,39581
15_05/12/20,27868,1,4,2,54054
15_12/12/20,27868,1,4,2,54054
15_19/12/20,27868,1,4,2,54054
15_26/12/20,27868,1,4,2,54054
15_05/12/20,41317,1,4,2,87446
15_12/12/20,41317,1,4,2,87446
15_19/12/20,41317,1,4,2,87446
15_26/12/20,41317,1,4,2,87446
15_05/12/20,43767,1,4,1,42921
15_12/12/20,43767,1,4,1,42921
15_19/12/20,43767,1,4,1,42921
15_26/12/20,43767,1,4,1,42921
22_07/09/20,32834,1,4,4,80615
22_14/09/20,32834,1,4,4,80615
22_21/09/20,32834,1,4,4,80615
22_28/09/20,32834,1,4,4,80615
23_04/10/20,1352,1,4,3,32209
23_11/10/20,1352,1,4,3,32209
23_18/10/20,1352,1,4,3,32209
23_25/10/20,1352,1,4,3,32209
23_04/10/20,5644,1,4,0,29547
23_11/10/20,5644,1,4,0,29547
23_18/10/20,5644,1,4,0,29547
23_25/10/20,5644,1,4,0,29547
6_02/11/20,39021,1,4,4,55091
6_09/11/20,39021,1,4,4,55091
6_16/11/20,39021,1,4,4,55091
6_23/11/20,39021,1,4,4,55091
6_30/11/20,39021,1,4,4,55091
19_01/11/20,2154,1,4,1,43412
19_08/11/20,2154,1,4,1,43412
19_15/11/20,2154,1,4,1,43412
19_22/11/20,2154,1,4,1,43412
19_29/11/20,2154,1,4,1,43412
19_01/11/20,12574,1,4,0,5335
19_08/11/20,12574,1,4,0,5335
19_15/11/20,12574,1,4,0,5335
19_22/11/20,12574,1,4,0,5335
19_29/11/20,12574,1,4,0,5335
19_01/11/20,16409,1,4,4,61596
19_08/11/20,16409,1,4,4,61596
19_15/11/20,16409,1,4,4,61596
19_22/11/20,16409,1,4,4,61596
19_29/11/20,16409,1,4,4,61596
19_01/11/20,38104,1,4,4,49707
19_08/11/20,38104,1,4,4,49707
19_15/11/20,38104,1,4,4,49707
19_22/11/20,38104,1,4,4,49707
19_29/11/20,38104,1,4,4,49707
18_04/12/20,13358,1,4,3,47504
18_11/12/20,13358,1,4,3,47504
18_18/12/20,13358,1,4,3,47504
18_25/12/20,13358,1,4,3,47504
18_04/12/20,41960,1,4,4,5982
18_11/12/20,41960,1,4,4,5982
18_18/12/20,41960,1,4,4,5982
18_25/12/20,41960,1,4,4,5982
10_04/01/20,970,1,4,0,788
10_11/01/20,970,1,4,0,788
10_18/01/20,970,1,4,0,788
10_25/01/20,970,1,4,0,788
10_04/01/20,970,1,4,0,85512
10_11/01/20,970,1,4,0,85512
10_18/01/20,970,1,4,0,85512
10_25/01/20,970,1,4,0,85512
10_04/01/20,6677,1,4,1,86840
10_11/01/20,6677,1,4,1,86840
10_18/01/20,6677,1,4,1,86840
10_25/01/20,6677,1,4,1,86840
21_07/10/20,35189,1,4,0,47463
21_14/10/20,35189,1,4,0,47463
21_21/10/20,35189,1,4,0,47463
21_28/10/20,35189,1,4,0,47463
14_02/03/20,1648,1,4,5,23700
14_09/03/20,1648,1,4,5,23700
14_16/03/20,1648,1,4,5,23700
14_23/03/20,1648,1,4,5,23700
14_30/03/20,1648,1,4,5,23700
14_02/03/20,5311,1,4,2,38134
14_09/03/20,5311,1,4,2,38134
14_16/03/20,5311,1,4,2,38134
14_23/03/20,5311,1,4,2,38134
14_30/03/20,5311,1,4,2,38134
14_02/03/20,11223,1,4,5,9051
14_09/03/20,11223,1,4,5,9051
14_16/03/20,11223,1,4,5,9051
14_23/03/20,11223,1,4,5,9051
14_30/03/20,11223,1,4,5,9051
14_02/03/20,15404,1,4,1,37089
14_09/03/20,15404,1,4,1,37089
14_16/03/20,15404,1,4,1,37089
14_23/03/20,15404,1,4,1,37089
14_30/03/20,15404,1,4,1,37089
14_02/03/20,17063,1,4,2,61849
14_09/03/20,17063,1,4,2,61849
14_16/03/20,17063,1,4,2,61849
14_23/03/20,17063,1,4,2,61849
14_30/03/20,17063,1,4,2,61849
14_02/03/20,18262,1,4,2,44337
14_09/03/20,18262,1,4,2,44337
14_16/03/20,18262,1,4,2,44337
14_23/03/20,18262,1,4,2,44337
14_30/03/20,18262,1,4,2,44337
14_02/03/20,17649,1,4,4,22751
14_09/03/20,17649,1,4,4,22751
14_16/03/20,17649,1,4,4,22751
14_23/03/20,17649,1,4,4,22751
14_30/03/20,17649,1,4,4,22751
14_02/03/20,18368,1,4,4,45141
14_09/03/20,18368,1,4,4,45141
14_16/03/20,18368,1,4,4,45141
14_23/03/20,18368,1,4,4,45141
14_30/03/20,18368,1,4,4,45141
10_05/03/20,13909,1,4,4,45846
10_12/03/20,13909,1,4,4,45846
10_19/03/20,13909,1,4,4,45846
10_26/03/20,13909,1,4,4,45846
10_05/03/20,16160,1,4,3,33151
10_12/03/20,16160,1,4,3,33151
10_19/03/20,16160,1,4,3,33151
10_26/03/20,16160,1,4,3,33151
10_05/03/20,18767,1,4,3,46955
